KR,3368100733,3368063939,3359817093,3359519085,3358019041,3357498774,3357480231,3356442558,3355744268,3354796078,3353733602,3353098109,3353072950,3352959690,3352719447,3351100058,3349708638,3349619625,3349363293,3347245454,3341309822,3341323747,3341261607,3334409068,3334435288,3319509353,3319514473,3319429082,3319388644,3319356938,3319361301,3316994057,3316939528,3315728970,3315734309,3315494000,3315408542,3315411993,3315349642,3315356616,3314686021,3314629903,3314653543,3314611482,3313470737,3313431013,3313411232,3313327154,3313340650,3313296240,3312818891,3312689419,3312345345,3311604365,3311569430,3309223556,3309155503,3308953565,3308902365,3308153430,3308067997,3308092601,3308029230,3308034523,3307997691,3307940031,3307863079,3307846488,3307822503,3306690034,3306417112,3306404325,3305680166,3305661880,3305616162,3305538541,3305571369,3305139172,3305154116,3305105457,3305090694,3305036566,3305042781,3304617758,3304613146,3304463172,3304315747,3304275634,3304235195,3304155943,3304138717,3296808280,3296801762,3296696402,3295590686,3295506614,3295499319,3295456243,3295429298,3295421928,3295363661,3292625207,3288109050,3288092054,3288053081,3287978588,3286795824,3286748907,3286753245,3286687881,3286700245,3280426748,3280368143,3280363896,3280330234,3280275237,3272608333,3272579124,3272590747,3265236139,3265167188,3264954573,3264886091,3264890950,3264843468,3264552832,3253998514,3254012437,3253969363,3253924874,3253950059,3253310456,3253255297,3252255954,3252260630,3252208799,3252205577,3250749137,3250753788,3250729225,3250735650,3250722302,3250659020,3250663222,3249554374,3249515662,3249497746,3236695980,3236638460,3236662228,3236600760,3236570649,3236334521,3236149444,3236105864,3235955490,3235849296,3235876794,3234226000,3234157328,3233849854,3233376813,3233404303,3233371353,3233318478,3233343979,3233340405,3233288332,3233267040,3233274879,3233264414,3233263787,3142294625,3118074846,3118024987,3117138921,3117154315,3116949692,3115792241,3115380393,3115310665,3115068413,3115105379,3114131589,3114124603,3081047490,3081017995,3080979729,3080587075,3080543668,3080492475,3079721525,3079638027,3079629806,3079604231,3079547386,3079571207,3079516796,3079515194,3079503194,3079500475,3079429628,3079409871
KR,3368100733,3368063939,3359817093,3359519085,3358019041,3357498774,3357480231,3356442558,3355744268,3354796078,3353733602,3353098109,3353072950,3352959690,3352719447,3351100058,3349708638,3349619625,3349363293,3347245454,3341309822,3341323747,3341261607,3334409068,3334435288,3319509353,3319514473,3319429082,3319388644,3319356938,3319361301,3316994057,3316939528,3315728970,3315734309,3315494000,3315408542,3315411993,3315349642,3315356616,3314686021,3314629903,3314653543,3314611482,3313470737,3313431013,3313411232,3313327154,3313340650,3313296240,3312818891,3312689419,3312345345,3311604365,3311569430,3309223556,3309155503,3308953565,3308902365,3308153430,3308067997,3308092601,3308029230,3308034523,3307997691,3307940031,3307863079,3307846488,3307822503,3306690034,3306417112,3306404325,3305680166,3305661880,3305616162,3305538541,3305571369,3305139172,3305154116,3305105457,3305090694,3305036566,3305042781,3304617758,3304613146,3304463172,3304315747,3304275634,3304235195,3304155943,3304138717,3296808280,3296801762,3296696402,3295590686,3295506614,3295499319,3295456243,3295429298,3295421928,3295363661,3292625207,3288109050,3288092054,3288053081,3287978588,3286795824,3286748907,3286753245,3286687881,3286700245,3280426748,3280368143,3280363896,3280330234,3280275237,3272608333,3272579124,3272590747,3265236139,3265167188,3264954573,3264886091,3264890950,3264843468,3264552832,3253998514,3254012437,3253969363,3253924874,3253950059,3253310456,3253255297,3252255954,3252260630,3252208799,3252205577,3250749137,3250753788,3250729225,3250735650,3250722302,3250659020,3250663222,3249554374,3249515662,3249497746,3236695980,3236638460,3236662228,3236600760,3236570649,3236334521,3236149444,3236105864,3235955490,3235849296,3235876794,3234226000,3234157328,3233849854,3233376813,3233404303,3233371353,3233318478,3233343979,3233340405,3233288332,3233267040,3233274879,3233264414,3233263787,3142294625,3118074846,3118024987,3117138921,3117154315,3116949692,3115792241,3115380393,3115310665,3115068413,3115105379,3114131589,3114124603,3081047490,3081017995,3080979729,3080587075,3080543668,3080492475,3079721525,3079638027,3079629806,3079604231,3079547386,3079571207,3079516796,3079515194,3079503194,3079500475,3079429628,3079409871
